text	topic	parent_L1
Roadways Commons are often crossed by unfenced public roads, and this leads to another problem on modern pasture commons where grazing survives (or is to be reintroduced).	Parks	Gardening
He also drew parallels with the effects felt on villages which in 2016 were made part of an extended Yorkshire Dales National Park in England.	Parks	Gardening
References External links McDonald's PlayPlaces Specialist Soft Play Designers Wedanta Indoor Home Playground	Parks	Gardening
They are amongst the most exclusive properties on the northern side of Hyde Park and date from the early 19th century.	Parks	Gardening
Frederator Studios then pitched an Adventure Time series to Nicktoons Network, but the network passed on it twice.	Parks	Gardening
This route could also link up the harbour at Deggendorf and the market at Hengersberg to the railway network.	Parks	Gardening
Pulsatilla grandis can be found here and in the Ptáčovský kopeček Nature Monument near the Ptáčov village within Třebíč.	Parks	Gardening
On September 15, 1978, the old town of Haslach was placed under a preservation order by the Freiburg Regional Council.	Parks	Gardening
An elevated park (sometimes known as a sky park) is a type of park located above the normal ground (street) level.	Parks	Gardening
The school had training grounds, bathing facilities, an assembly hall and dormitories for the gladiators.	Parks	Gardening
The forests of Mannarkkad, New Amarambalam, Silent Valley, Walayar and Chennath Nair Reserve were declared as Reserved Forests during 1883 – 1887.	Parks	Gardening
Carnuntum (from Ancient Greek Καρνοῦς (Carnous) according to Ptolemy) was a Roman legionary fortress (Latin: castra legionis) and headquarters of the Pannonian fleet from 50 AD.	Parks	Gardening
Most towns and cities in Belgium and the southern part of the Netherlands have in their historical centre a Grote Markt (literally "Big Market") in Dutch or Grand-Place (literally "Grand Square") in French (for example the Grand-Place in Brussels and the Grote Markt in Antwerp).	Parks	Gardening
Scientists and scholars: Rangers are responsible for protecting the natural resources or cultural sites for which they work.	Parks	Gardening
William Henry Wills, 1st Baron Winterstoke (1830 - 1911), who was a member of the Wills tobacco family dynasty and the 1st chairman of Imperial Tobacco.	Parks	Gardening
History The McDonald's PlayPlace first appeared in California in 1971, and debuted for McDonald's franchises at the 1972 Illinois State Fair.	Parks	Gardening
June 1925 – The post of Secretary of State for Dominion Affairs was created, held by Leo Amery in tandem with Secretary of State for the Colonies.	British ministries	Westminster system governments
After the death of the previous prime minister, his brother Henry Pelham, Newcastle had formed a new administration of Whigs.	British ministries	Westminster system governments
Lord Clarendon served concurrently as Lord Privy Seal and Chancellor of the Duchy of Lancaster between October 1840 and June 1841.	British ministries	Westminster system governments
Improvements were made in conditions for nursing staff following the publication of a report by the NBPI in 1968 on the pay of nurses.	British ministries	Westminster system governments
The War in Afghanistan and the Iraq War continued during his last ministry, and the 7/7 bombings also took place.	British ministries	Westminster system governments
Fate A general election was called for 11 June 1987, and the Conservatives triumphed for the third election in succession.	British ministries	Westminster system governments
Formation The outgoing Labour cabinet, which was a minority government, was unable to agree upon proposals to cut public expenditure.	British ministries	Westminster system governments
History The first wholly Whig government since 1783 came to power after the Duke of Wellington's Tory government lost a vote of no confidence on 15 November 1830.	British ministries	Westminster system governments
Initially, the government was a continuation of the previous coalition administration but lost three Peelites (William Ewart Gladstone, Sir James Graham and Sidney Herbert) within a few weeks.	British ministries	Westminster system governments
Changes August 1876: Beaconsfield succeeds the Earl of Malmesbury as Lord Privy Seal while remaining First Lord of the Treasury.	British ministries	Westminster system governments
Long standing ministers such as Shona Robison and Angela Constance announced their resignation due to personal circumstances, with Keith Brown resigning to take his role as SNP Depute Leader.	British ministries	Westminster system governments
The negotiations ultimately failed and a Labour minority government was formed, with Harold Wilson becoming prime minister again.	British ministries	Westminster system governments
However, no clear winner emerged from the April 1901 state election, and rather than test his support in the Assembly, Throssell and the Ministry he led resigned on 27 May 1901, allowing the Leake Ministry led by Opposition Leader George Leake to take office.	British ministries	Westminster system governments
Cabinet May 2007 to February 2009 February 2009 to May 2011 Changes Fiona Hyslop is demoted from Cabinet and appointed Minister for Culture and External Affairs; Hyslop is replaced as Education Secretary by Michael Russell.	British ministries	Westminster system governments
