text	topic	parent_L1
On 5 June 2010, the logo for the Google website was drawn to resemble a hologram in honour of Dennis Gabor's 110th birthday.	Jewish emigration from Nazi Germany	Politically motivated migrations
1; dedicated to Thornton Wilder; translated as "Picnic" in The Daily Orange of 15 April 1966) "Całopalenie" ("Holocaust"; Wiadomości: tygodnik (London), vol.	Jewish emigration from Nazi Germany	Politically motivated migrations
trade sanctions against his deals with Iran while Rich was living in Switzerland, his assets including his holding in 20th Century Fox were frozen.	Jewish emigration from Nazi Germany	Politically motivated migrations
Following the end of World War I and dissolution of Austria-Hungary in 1918–1920, Fischer remained in Transylvania, which became part of the Kingdom of Romania.	Jewish emigration from Nazi Germany	Politically motivated migrations
In part, Johnson was influenced in his attitude towards the Jews by the religious beliefs that his family, especially his grandfather (Samuel Ealy Johnson Sr.), who was a member of the Christadelphian church, shared with him.	Jewish emigration from Nazi Germany	Politically motivated migrations
Awards and recognition In 1983 Warhaftig was awarded the Israel Prize, for his special contribution to society and the State of Israel in the advancement of Hebrew law.	Jewish emigration from Nazi Germany	Politically motivated migrations
Freud historian Peter Swales "became notorious when, in 1981, he maintained that Freud had had a secret affair with his wife Martha’s younger sister Minna Bernays ...	Jewish emigration from Nazi Germany	Politically motivated migrations
When supplies became more plentiful, the camp cooks tried to make food with better flavor and taste.	Jewish emigration from Nazi Germany	Politically motivated migrations
Although his relatives were involved in the lumber industry, Kissman distanced himself from their business and was often critical of labor practices in the sector.	Jewish emigration from Nazi Germany	Politically motivated migrations
The refugee workers and organizations had a wide range of philosophies ranging from strict-neutrality and abiding by Vichy laws to anti-Nazi activists who helped vulnerable people escape France by any means possible.	Jewish emigration from Nazi Germany	Politically motivated migrations
As the next phase of his career, Ephrussi coupled his embryological concerns with a firm conviction that one must understand the role of genes in order to decipher embryological processes.	Jewish emigration from Nazi Germany	Politically motivated migrations
Sagall also played Maria in Anton Chekhov's Three Sisters, Ranevskaya in The Cherry Orchard also by Chekhov, the nanny in The Father by August Strindberg and Gogan in The Plough and the Stars by Seán O'Casey under the direction of Oded Kotler.	Jewish emigration from Nazi Germany	Politically motivated migrations
When he got to the Baltimore Harbor on March 23, 1947, he learned that he was to become part of the Mossad LeAliyah Bet and serve as a crew member aboard the Aliyah Bet ship Exodus 1947.	Jewish emigration from Nazi Germany	Politically motivated migrations
Sigmund Wassermann (October 16, 1889 in Bamberg - February 28, 1958 in New York) was a German lawyer and banker.	Jewish emigration from Nazi Germany	Politically motivated migrations
On October 5, 2020, in front of the long-time residence of the Falk family in Cologne-Bayenthal - initiated by the Rhineland-Cologne Section of the German Alpine Club - stumbling blocks were laid by the artist Gunter Demnig in memory of Else Falk, her husband Bernhard and their son Ernst Hermann.	Jewish emigration from Nazi Germany	Politically motivated migrations
She played Gemma, first in London and then in the Broadway debut, and in a 1935 film version for which she was nominated for the Academy Award for Best Actress.	Jewish emigration from Nazi Germany	Politically motivated migrations
During his American period his writings appeared frequently in the Polish-language weekly newspaper Wiadomości: tygodnik ("The News: A Weekly") published in London, and in other émigré periodicals (while Commentary and the Transatlantic Review published translations in the United States).	Jewish emigration from Nazi Germany	Politically motivated migrations
She was launched as Xantha, but subsequently carried the names Sölyst, Sea Maid, Kafireus, Esperos, Makedoniya and finally Struma.	Jewish emigration from Nazi Germany	Politically motivated migrations
He was the second son of the Grand Rabbi of Sighet Chananyah Yom Tov Lipa Teitelbaum and his second wife, Chana Ashkenazi.	Jewish emigration from Nazi Germany	Politically motivated migrations
Operation Texas was an alleged undercover operation to relocate European Jews to Texas, USA, away from Nazi persecution, first reported in a 1989 Ph.D.	Jewish emigration from Nazi Germany	Politically motivated migrations
A fortnight after the sinking a JTA news report alleged that three German surface craft had sunk Mefküre.	Jewish emigration from Nazi Germany	Politically motivated migrations
Alfred König, also known as Ali Ferit Gören and Alfred Göring (born 2 October 1913 – 1987), was an Austrian-Turkish Olympic sprinter.	Jewish emigration from Nazi Germany	Politically motivated migrations
In 1998, he was one of the first people to be interviewed by Ali G, during that character's initial appearances on The 11 O'Clock Show, where the discussion ranged from elementary particles to penis enlargement.	Jewish emigration from Nazi Germany	Politically motivated migrations
At the meeting to approve the experiment, Richard Feynman, commenting on the transient danger involved, said it was "just like tickling the tail of a sleeping dragon." In the period of about 3 milliseconds, the temperature rose at a rate of 2000 °C per sec and over 1015 excess neutrons were emitted.	Jewish emigration from Nazi Germany	Politically motivated migrations
It has been described as one of the most famous empirical generalisations in marketing, along with the Bass model of diffusion of innovation.	Jewish emigration from Nazi Germany	Politically motivated migrations
After finishing his thesis under the direction of Paul Koebe at the University of Göttingen in 1910 and gaining his doctorate (PhD), he became assistant at the Berlin Observatory, where he became associated with Albert Einstein.	Jewish emigration from Nazi Germany	Politically motivated migrations
Seidmann was made a Chevalier de la Légion d'honneur for his work with concentration camp survivors.	Jewish emigration from Nazi Germany	Politically motivated migrations
Here he was converted to Christianity by his fellow inmates – the Italian Consolata Missionaries - in September 1940 and adopted the name of Valentin since he was born on Valentine's Day.	Jewish emigration from Nazi Germany	Politically motivated migrations
